bbl,longitude,latitude,ntaname,ntacode,county_fips
2029330065,-73.9010057,40.8317069,Morrisania-Melrose,BX35,005
4129740023,-73.7348041,40.6751744,Laurelton,QN66,081
4065740005,-73.8286464,40.7281316,Kew Gardens Hills,QN37,081
1021540047,-73.9322844,40.8499763,Washington Heights North,MN35,061
4043120010,-73.8288916,40.773124,Flushing,QN22,081
2030280029,-73.8984988,40.8500119,Mount Hope,BX41,005
3059290058,-74.0262244,40.6313272,Bay Ridge,BK31,047
5031680161,-74.0916019,40.6040846,Grasmere-Arrochar-Ft. Wadsworth,SI14,085
3067780070,-73.9582074,40.6096443,Madison,BK44,047
2037530030,-73.866414,40.8292429,Soundview-Bruckner,BX55,005
2026770070,-73.9010563,40.8219412,Morrisania-Melrose,BX35,005
3034130006,-73.90767,40.6930617,Bushwick North,BK77,047
2025750028,-73.9084759,40.8073976,Mott Haven-Port Morris,BX39,005
3019420012,-73.9558273,40.6903592,Bedford,BK75,047
2027580036,-73.887227,40.8274317,Morrisania-Melrose,BX35,005
4033340260,-73.834961,40.7133082,Forest Hills,QN17,081
1019270110,-73.9519748,40.8074047,Central Harlem South,MN11,061
1012450014,-73.9802326,40.7867507,Upper West Side,MN12,061
1014470009,-73.9571797,40.7687609,Lenox Hill-Roosevelt Island,MN31,061
1006320056,-74.0065527,40.7345938,West Village,MN23,061
1003970011,-73.9854502,40.7226095,East Village,MN22,061
4135380201,-73.7472337,40.6592524,Springfield Gardens South-Brookville,QN03,081
1005170008,-74.0015947,40.7270377,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1015890002,-73.947586,40.7706865,Yorkville,MN32,061
3027630014,-73.9470353,40.7140291,East Williamsburg,BK90,047
2028650110,-73.9155326,40.8457357,University Heights-Morris Heights,BX36,005
2031170023,-73.8857022,40.8442361,East Tremont,BX17,005
3023680001,-73.9573772,40.7140636,North Side-South Side,BK73,047
1016250013,-73.9506428,40.786761,East Harlem South,MN33,061
1004470003,-73.9885016,40.7269109,East Village,MN22,061
3012120071,,,,,
1005150008,-74.0000361,40.7263543,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1015760001,-73.9499103,40.7715713,Yorkville,MN32,061
4002060101,-73.9257388,40.7395353,Hunters Point-Sunnyside-West Maspeth,QN31,081
1021110047,-73.9378077,40.8380976,Washington Heights South,MN36,061
3011060019,-73.9789509,40.6602775,Windsor Terrace,BK40,047
4058570002,-73.7815375,40.7873989,Ft. Totten-Bay Terrace-Clearview,QN47,081
1013760037,-73.9689724,40.7647656,Upper East Side-Carnegie Hill,MN40,061
1012490036,-73.9773425,40.7901372,Upper West Side,MN12,061
1009230044,-73.9816771,40.7340024,Gramercy,MN21,061
4098230035,-73.7918994,40.7095494,Jamaica,QN61,081
2025210056,-73.9239053,40.8408779,Highbridge,BX26,005
2051110001,-73.8485294,40.9029709,Woodlawn-Wakefield,BX62,005
1010390016,-73.9883115,40.7618268,Clinton,MN15,061
4092310063,-73.8325478,40.7046888,Kew Gardens,QN60,081
3018050044,-73.9421411,40.6881683,Bedford,BK75,047
2030810042,-73.8892869,40.8489907,East Tremont,BX17,005
1013510001,-73.9642278,40.7601668,Turtle Bay-East Midtown,MN19,061
4012670028,-73.8859901,40.7522165,Jackson Heights,QN28,081
2042890020,-73.8655742,40.8514494,Pelham Parkway,BX49,005
2027200053,-73.8978214,40.8157024,Longwood,BX33,005
1016320051,-73.9465766,40.7912716,East Harlem South,MN33,061
1005720026,-73.997449,40.7332573,West Village,MN23,061
1021080079,-73.9409629,40.8337626,Washington Heights South,MN36,061
1004040018,-73.9805315,40.7276729,East Village,MN22,061
3072140001,-73.9710207,40.5871491,Gravesend,BK26,047
2029340001,-73.9002434,40.831547,Morrisania-Melrose,BX35,005
1014350023,-73.961755,40.7604624,Lenox Hill-Roosevelt Island,MN31,061
4092490040,-73.8241361,40.7050002,Kew Gardens,QN60,081
4050490041,-73.8218931,40.7588462,Flushing,QN22,081
2029980145,-73.8838765,40.8362856,Crotona Park East,BX75,005
3023720001,-73.9518158,40.7127466,North Side-South Side,BK73,047
2028680119,-73.9115133,40.8539887,University Heights-Morris Heights,BX36,005
3048110201,-73.9448489,40.6578755,Prospect Lefferts Gardens-Wingate,BK60,047
1012470022,-73.9792027,40.7888063,Upper West Side,MN12,061
1015320016,-73.9522702,40.7784095,Yorkville,MN32,061
3009180044,-74.0007676,40.6477852,Sunset Park East,BK34,047
1003770059,-73.9775995,40.7237885,Lower East Side,MN28,061
1018440024,-73.9597675,40.7998816,Morningside Heights,MN09,061
1014080020,-73.9613083,40.7712628,Upper East Side-Carnegie Hill,MN40,061
2023290070,-73.9201587,40.8158326,Melrose South-Mott Haven North,BX34,005
1011460018,-73.9788627,40.779411,Upper West Side,MN12,061
3007580037,-74.004162,40.6447576,Sunset Park East,BK34,047
1014000001,-73.9665203,40.7666643,Upper East Side-Carnegie Hill,MN40,061
1006100064,-74.0002778,40.7341905,West Village,MN23,061
1017510029,-73.9392065,40.8062541,Central Harlem North-Polo Grounds,MN03,061
4022890020,-73.9202003,40.7389388,Hunters Point-Sunnyside-West Maspeth,QN31,081
1010430040,-73.9856144,40.7643325,Clinton,MN15,061
1014880013,-73.9504608,40.7692605,Lenox Hill-Roosevelt Island,MN31,061
1012520050,-73.9748313,40.7936609,Upper West Side,MN12,061
4018720011,-73.8687759,40.7364927,Elmhurst,QN29,081
3012030053,-73.9427597,40.6774969,Crown Heights North,BK61,047
4005280050,-73.9342238,40.7639029,Astoria,QN70,081
1014990020,-73.9579045,40.7816038,Upper East Side-Carnegie Hill,MN40,061
1008920062,-73.9781508,40.748033,Murray Hill-Kips Bay,MN20,061
1008240011,-73.9924974,40.7423285,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1009240028,-73.981161,40.7342521,Gramercy,MN21,061
2030750054,-73.884634,40.8558149,Belmont,BX06,005
1019900029,-73.9641324,40.8099946,Morningside Heights,MN09,061
3064800006,-74.0176175,40.6043421,Bath Beach,BK27,047
3046220024,-73.9283748,40.6573422,Prospect Lefferts Gardens-Wingate,BK60,047
3007120037,-74.0092765,40.6534007,Sunset Park West,BK32,047
1013860037,-73.9643086,40.7709811,Upper East Side-Carnegie Hill,MN40,061
4057400139,-73.7988588,40.7819273,Ft. Totten-Bay Terrace-Clearview,QN47,081
3015420059,-73.9097272,40.6784529,Ocean Hill,BK79,047
3072230027,-73.962448,40.5877148,Brighton Beach,BK19,047
1022430236,-73.9169356,40.8712459,Marble Hill-Inwood,MN01,061
1015040040,-73.9544829,40.7845888,Upper East Side-Carnegie Hill,MN40,061
4012810013,-73.8848837,40.7512658,Jackson Heights,QN28,081
1015130047,-73.9556606,40.7783861,Upper East Side-Carnegie Hill,MN40,061
1011260042,-73.9760397,40.7777197,Lincoln Square,MN14,061
3064460001,-73.9994202,40.5981951,Bath Beach,BK27,047
1018890042,-73.9720119,40.7992238,Upper West Side,MN12,061
1015550005,-73.9483067,40.781663,Yorkville,MN32,061
1014100005,-73.9615745,40.7729537,Upper East Side-Carnegie Hill,MN40,061
3019240036,-73.9598798,40.6913406,Clinton Hill,BK69,047
1004940039,-73.9957574,40.7219296,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1014330031,-73.9559708,40.77341,Lenox Hill-Roosevelt Island,MN31,061
1011830042,-73.9856002,40.7799692,Lincoln Square,MN14,061
3019820001,-73.9614389,40.6829476,Clinton Hill,BK69,047
1008870023,-73.9811869,40.7448716,Murray Hill-Kips Bay,MN20,061
4018520048,-73.8722763,40.7401252,Elmhurst,QN29,081
1004090002,-73.989809,40.7184379,Chinatown,MN27,061
1003730049,-73.9789533,40.7212169,Lower East Side,MN28,061
1014910012,-73.9624822,40.7767692,Upper East Side-Carnegie Hill,MN40,061
1019700001,-73.9541726,40.8157056,Manhattanville,MN06,061
1010560018,-73.9919393,40.7617173,Clinton,MN15,061
1012310059,-73.9783727,40.7871319,Upper West Side,MN12,061
3050440068,-73.9520067,40.6580407,Prospect Lefferts Gardens-Wingate,BK60,047
1013840065,-73.9673234,40.7706169,Upper East Side-Carnegie Hill,MN40,061
4051930001,-73.8198861,40.753521,Flushing,QN22,081
3003240021,-73.9971984,40.6858415,Carroll Gardens-Columbia Street-Red Hook,BK33,047
1001890030,-74.0073233,40.7196266,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
2051411120,-73.8283628,40.8690595,Co-op City,BX13,005
1014840049,-73.953029,40.7673046,Lenox Hill-Roosevelt Island,MN31,061
3011490007,-73.9589654,40.6771223,Crown Heights North,BK61,047
1019940084,-73.9606613,40.8152414,Morningside Heights,MN09,061
1014130071,-73.9602337,40.7752094,Upper East Side-Carnegie Hill,MN40,061
3024170034,-73.9629689,40.713006,North Side-South Side,BK73,047
1003030020,-73.994726,40.7169122,Chinatown,MN27,061
1013820001,-73.968945,40.7692532,Upper East Side-Carnegie Hill,MN40,061
2027830067,-73.910916,40.8357305,East Concourse-Concourse Village,BX14,005
1019680058,-73.9528444,40.8138771,Manhattanville,MN06,061
1003760041,-73.9772679,40.7228799,Lower East Side,MN28,061
1020510001,-73.9456998,40.8213918,Hamilton Heights,MN04,061
1017080038,-73.9350673,40.7947322,East Harlem North,MN34,061
2025140050,-73.9270907,40.8363347,Highbridge,BX26,005
4092310020,-73.8303893,40.7053417,Kew Gardens,QN60,081
1017240131,-73.942218,40.8075265,Central Harlem North-Polo Grounds,MN03,061
1015080024,-73.9582372,40.7749891,Upper East Side-Carnegie Hill,MN40,061
1015110047,-73.9565533,40.7771019,Upper East Side-Carnegie Hill,MN40,061
2022600017,-73.9203577,40.8035254,Mott Haven-Port Morris,BX39,005
1004120008,-73.988019,40.7219401,Chinatown,MN27,061
2031290021,-73.8796284,40.8452784,East Tremont,BX17,005
1008710030,-73.9875116,40.7345769,Gramercy,MN21,061
2050380010,-73.8570798,40.896831,Woodlawn-Wakefield,BX62,005
3001450033,-73.984671,40.6912999,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
1011480051,-73.9782374,40.7811346,Upper West Side,MN12,061
1018760046,-73.9675581,40.8001394,Upper West Side,MN12,061
1018410023,-73.961282,40.797906,Upper West Side,MN12,061
3009360017,-73.9743914,40.6792156,Prospect Heights,BK64,047
1021800032,-73.9370414,40.8535444,Washington Heights North,MN35,061
1011480063,-73.9791436,40.7814696,Upper West Side,MN12,061
1003760005,-73.9787829,40.7237366,Lower East Side,MN28,061
3067980090,-73.9578879,40.6079259,Madison,BK44,047
1003730040,-73.978423,40.7208929,Lower East Side,MN28,061
2029400029,-73.8883439,40.8380136,Crotona Park East,BX75,005
1014990040,-73.9568429,40.7814799,Upper East Side-Carnegie Hill,MN40,061
4012220009,-73.897865,40.7472487,Woodside,QN63,081
4014120049,-73.8852728,40.7558471,Jackson Heights,QN28,081
3024430013,-73.9638496,40.7119935,North Side-South Side,BK73,047
3066950006,-73.9653931,40.6293762,Midwood,BK43,047
1019930023,-73.9604637,40.8134216,Morningside Heights,MN09,061
3031720035,-73.9294287,40.7002217,Bushwick South,BK78,047
4047460035,-73.8034237,40.7829342,Whitestone,QN49,081
3032430052,-73.925317,40.697285,Bushwick South,BK78,047
3056350041,-73.99002,40.6340609,Borough Park,BK88,047
3076120038,-73.9464601,40.6263497,Flatlands,BK58,047
3024240018,-73.9527955,40.7096317,North Side-South Side,BK73,047
3074570001,-73.9565366,40.587043,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,047
4014720011,-73.8817214,40.7495306,Jackson Heights,QN28,081
1014090061,-73.9615531,40.7724459,Upper East Side-Carnegie Hill,MN40,061
1008890063,-73.9796094,40.7461504,Murray Hill-Kips Bay,MN20,061
2026900144,-73.8990891,40.8230703,Longwood,BX33,005
2026360037,-73.9070946,40.8187102,Melrose South-Mott Haven North,BX34,005
1021520054,-73.9322547,40.8472124,Washington Heights South,MN36,061
1007400037,-74.0015301,40.7416755,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1004130045,-73.990646,40.7178397,Chinatown,MN27,061
1014920017,-73.9616622,40.7773645,Upper East Side-Carnegie Hill,MN40,061
1014530017,-73.9539498,40.772229,Lenox Hill-Roosevelt Island,MN31,061
1014290013,-73.9580522,40.7706441,Lenox Hill-Roosevelt Island,MN31,061
1011970036,-73.970834,40.7839546,Upper West Side,MN12,061
2027650266,-73.8875279,40.8140652,Hunts Point,BX27,005
3027640014,,,,,
4079140002,-73.7438665,40.7326843,Bellerose,QN43,081
1013610012,-73.9653216,40.7530363,Turtle Bay-East Midtown,MN19,061
4098230034,-73.7918199,40.7095767,Jamaica,QN61,081
3052800008,-73.9801977,40.6489116,Windsor Terrace,BK40,047
1021260001,-73.9388054,40.8418199,Washington Heights South,MN36,061
1013790030,-73.9680619,40.766511,Upper East Side-Carnegie Hill,MN40,061
1015470049,-73.952051,40.7768641,Yorkville,MN32,061
1018670023,-73.9602193,40.8053218,Morningside Heights,MN09,061
1018210022,-73.9527825,40.7992889,Central Harlem South,MN11,061
2025290063,-73.9265346,40.839252,Highbridge,BX26,005
1009100002,-73.979975,40.7426097,Murray Hill-Kips Bay,MN20,061
4052950050,-73.7975601,40.7625416,Murray Hill,QN51,081
3003550018,-73.9991744,40.681557,Carroll Gardens-Columbia Street-Red Hook,BK33,047
1004100001,-73.9893326,40.7193711,Chinatown,MN27,061
1004690042,-73.9859822,40.7321394,East Village,MN22,061
1014250029,-73.9596638,40.7682074,Lenox Hill-Roosevelt Island,MN31,061
1018930001,-73.9687773,40.803598,Morningside Heights,MN09,061
3051510001,-73.9595727,40.6446985,Flatbush,BK42,047
1013860064,-73.9665212,40.7719314,Upper East Side-Carnegie Hill,MN40,061
3019040053,-73.9658474,40.6920753,Clinton Hill,BK69,047
3023330005,-73.9622403,40.719434,North Side-South Side,BK73,047
1011240005,-73.9785169,40.7766498,Lincoln Square,MN14,061
3028320027,-73.9422873,40.7192611,East Williamsburg,BK90,047
1019270031,-73.9503895,40.8068221,Central Harlem South,MN11,061
1012150061,-73.9752961,40.7867497,Upper West Side,MN12,061
5046400022,-74.1448358,40.55254,Great Kills,SI54,085
3013830041,-73.9340564,40.6704327,Crown Heights North,BK61,047
1022260016,-73.9209333,40.8663001,Marble Hill-Inwood,MN01,061
1020770041,-73.948171,40.8261028,Hamilton Heights,MN04,061
1017170041,-73.9457115,40.8026206,Central Harlem South,MN11,061
3061370200,-74.0352033,40.6125916,Bay Ridge,BK31,047
2046270029,-73.8684239,40.8763416,Williamsbridge-Olinville,BX44,005
3056660001,-74.003232,40.6376322,Borough Park,BK88,047
4162340006,-73.8439871,40.5772534,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,081
2044780032,-73.8430143,40.862515,Allerton-Pelham Gardens,BX31,005
1013690026,-73.9606085,40.7579643,Turtle Bay-East Midtown,MN19,061
3046300006,-73.92362,40.6613355,Rugby-Remsen Village,BK96,047
1006190045,-74.0056145,40.733378,West Village,MN23,061
2032810001,-73.8828152,40.8704753,Bedford Park-Fordham North,BX05,005
4012790027,-73.8865782,40.750197,Jackson Heights,QN28,081
5033310012,-74.0918112,40.5912964,Old Town-Dongan Hills-South Beach,SI36,085
3052080001,-73.9568912,40.6399874,Flatbush,BK42,047
3065870027,-73.9690788,40.6134108,Ocean Parkway South,BK46,047
2031190058,-73.882686,40.8473702,East Tremont,BX17,005
1005560026,-73.9892369,40.7310308,East Village,MN22,061
4034360034,-73.9120211,40.7050789,Ridgewood,QN20,081
2043170048,-73.8689291,40.8548896,Pelham Parkway,BX49,005
1005900050,-74.003186,40.7319645,West Village,MN23,061
1019690065,-73.9533423,40.8148791,Manhattanville,MN06,061
2031820040,-73.9024925,40.8576923,Fordham South,BX40,005
1010380054,-73.9890154,40.761632,Clinton,MN15,061
2031980017,-73.9044187,40.8606198,Kingsbridge Heights,BX30,005
1013470009,-73.9656551,40.7571864,Turtle Bay-East Midtown,MN19,061
3014520072,-73.9182127,40.6736971,Ocean Hill,BK79,047
1013860001,-73.9670737,40.7718108,Upper East Side-Carnegie Hill,MN40,061
1015350023,-73.9504852,40.7801599,Yorkville,MN32,061
4161860060,-73.8345182,40.5792603,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,081
1019080001,-73.9487814,40.8076394,Central Harlem South,MN11,061
4032560031,-73.8441144,40.7201526,Forest Hills,QN17,081
1005610001,-73.9938949,40.7321785,West Village,MN23,061
1014850052,-73.9527399,40.7677738,Lenox Hill-Roosevelt Island,MN31,061
1004000014,-73.9836568,40.7243138,East Village,MN22,061
2028160065,-73.9128092,40.8360503,East Concourse-Concourse Village,BX14,005
1012290001,-73.9797129,40.7856994,Upper West Side,MN12,061
3063190057,-73.9905072,40.6030008,Bensonhurst West,BK28,047
3030140014,-73.9284857,40.7051562,Bushwick North,BK77,047
1010620019,-73.9886863,40.7654829,Clinton,MN15,061
3007330001,-73.9998306,40.644453,Sunset Park East,BK34,047
1007350010,-73.9967948,40.7563187,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1020730028,-73.9500377,40.8230899,Hamilton Heights,MN04,061
4067970079,-73.8099159,40.7286457,Pomonok-Flushing Heights-Hillcrest,QN38,081
2029460042,-73.8925405,40.844207,East Tremont,BX17,005
3035390039,-73.9139617,40.6658494,Brownsville,BK81,047
1015850023,-73.9440139,40.7767287,Yorkville,MN32,061
1004000045,-73.9830581,40.7237482,East Village,MN22,061
1014950004,-73.9609351,40.7796149,Upper East Side-Carnegie Hill,MN40,061
4010550038,-73.8896888,40.7613958,Jackson Heights,QN28,081
1003910021,-73.97919,40.7255592,Lower East Side,MN28,061
3008690059,-73.9850386,40.6601907,Park Slope-Gowanus,BK37,047
1015460044,-73.9520155,40.7760187,Yorkville,MN32,061
1008910066,-73.978649,40.7474018,Murray Hill-Kips Bay,MN20,061
1010710054,-73.9970978,40.7609408,Clinton,MN15,061
1016030050,-73.9530106,40.788321,East Harlem South,MN33,061
1005530038,-73.999199,40.732755,West Village,MN23,061
1021190064,-73.9424754,40.8357368,Washington Heights South,MN36,061
3012750076,-73.9528391,40.6684602,Crown Heights South,BK63,047
3019860011,-73.9557838,40.6853555,Clinton Hill,BK69,047
1020740006,-73.9511098,40.8244381,Hamilton Heights,MN04,061
1020770050,-73.9489512,40.826427,Hamilton Heights,MN04,061
4058780075,-73.783073,40.7816214,Ft. Totten-Bay Terrace-Clearview,QN47,081
1006040014,-74.0089483,40.7322414,West Village,MN23,061
4013400001,-73.9018864,40.7416913,Woodside,QN63,081
2028700045,-73.9097762,40.852777,University Heights-Morris Heights,BX36,005
3050820026,-73.9594279,40.6518321,Flatbush,BK42,047
1018320010,-73.9663664,40.7926651,Upper West Side,MN12,061
4006760045,-73.9189097,40.7586424,Astoria,QN70,081
1014440015,-73.9580585,40.7663898,Lenox Hill-Roosevelt Island,MN31,061
1015900042,-73.9455367,40.7733617,Yorkville,MN32,061
1011830035,-73.9848528,40.7797194,Lincoln Square,MN14,061
1013420037,-73.9673207,40.7541265,Turtle Bay-East Midtown,MN19,061
1010370009,-73.9898169,40.7608251,Clinton,MN15,061
1019680026,-73.9533681,40.8141436,Manhattanville,MN06,061
3017890033,-73.9494741,40.689857,Bedford,BK75,047
1005020006,-74.0019049,40.7253689,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1010180054,-73.9866333,40.7598065,Midtown-Midtown South,MN17,061
1012500067,-73.9777934,40.7917841,Upper West Side,MN12,061
3061290004,-74.0369512,40.6145124,Bay Ridge,BK31,047
1017700053,-73.9387985,40.8021835,East Harlem North,MN34,061
3016470084,-73.9294179,40.6866077,Stuyvesant Heights,BK35,047
3059680056,-74.0297504,40.6289878,Bay Ridge,BK31,047
1015030069,-73.9574437,40.7850153,Upper East Side-Carnegie Hill,MN40,061
3065270051,-73.9694745,40.6223809,Ocean Parkway South,BK46,047
1020840050,-73.9456271,40.830743,Hamilton Heights,MN04,061
1003970012,-73.9852807,40.7225381,East Village,MN22,061
1008770042,-73.9843427,40.7378675,Gramercy,MN21,061
2057990046,-73.9099957,40.8882304,Spuyten Duyvil-Kingsbridge,BX29,005
1010420012,-73.9872318,40.7638331,Clinton,MN15,061
1018480023,-73.9566623,40.8038302,Central Harlem South,MN11,061
3001980065,-73.9814747,40.6833835,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
3050740004,-73.967289,40.6495317,Flatbush,BK42,047
3053810034,-73.9793337,40.6343257,Borough Park,BK88,047
1015480035,-73.9503792,40.7769897,Yorkville,MN32,061
2023190098,-73.9309894,40.8090519,Mott Haven-Port Morris,BX39,005
1004690049,-73.9865017,40.7323563,East Village,MN22,061
4022480074,-73.8377694,40.721368,Forest Hills,QN17,081
2025770056,-73.9082942,40.8107899,Mott Haven-Port Morris,BX39,005
3002680030,-73.9929611,40.6918194,Brooklyn Heights-Cobble Hill,BK09,047
1013880056,-73.9649213,40.7730371,Upper East Side-Carnegie Hill,MN40,061
1015630017,-73.9492004,40.7745024,Yorkville,MN32,061
